nombre,apellido,edad,rut,AFP,Cargo,antiguedad,Sueldo,Mes,Año,genero
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,1517775,Abril,2022,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,1578486,Agosto,2023,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,1657410,Agosto,2022,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,1723706,Diciembre,2021,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,1775417,Diciembre,2022,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,1846433,Diciembre,2023,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,1938754,Enero,2022,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,2016304,Enero,2023,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,2117119,Febrero,2022,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,2201803,Febrero,2023,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,2311893,Julio,2022,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,2404368,Julio,2023,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,2524586,Junio,2023,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,2650815,Junio,2022,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,2756847,Marzo,2022,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,2867120,Marzo,2023,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,3010476,Mayo,2022,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,3130895,Mayo,2023,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,3287439,Noviembre,2022,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,3418936,Noviembre,2023,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,3589882,Octubre,2022,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,3733477,Octubre,2023,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,3920150,Septiembre,2022,Masculino
Jorge,Perez,30,15138317-0,Habitat,Desarrollador,16,4076956,Septiembre,2023,Masculino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,939690,Abril,2023,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,986674,Abril,2022,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1026140,Agosto,2023,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1077447,Agosto,2022,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1120544,Diciembre,2021,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1154160,Diciembre,2022,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1200326,Diciembre,2023,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1260342,Enero,2022,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1310755,Enero,2023,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1376292,Febrero,2022,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1431343,Febrero,2023,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1502910,Julio,2022,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1563026,Julio,2023,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1641177,Junio,2023,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1723235,Junio,2022,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1792164,Marzo,2022,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1863850,Marzo,2023,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,1957042,Mayo,2022,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,2035323,Mayo,2023,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,2137089,Noviembre,2022,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,2222572,Noviembre,2023,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,2333700,Octubre,2022,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,2427048,Octubre,2023,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,2548400,Septiembre,2022,Femenino
Maria,Sanchez,47,6959716-3,PlanVital,Analista,20,2650336,Septiembre,2023,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1122275,Abril,2023,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1178388,Abril,2022,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1225523,Agosto,2023,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1286799,Agosto,2022,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1338270,Diciembre,2021,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1378418,Diciembre,2022,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1433554,Diciembre,2023,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1505231,Enero,2022,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1565440,Enero,2023,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1643712,Febrero,2022,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1709460,Febrero,2023,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1794933,Julio,2022,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1866730,Julio,2023,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,1960066,Junio,2023,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,2058069,Junio,2022,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,2140391,Marzo,2022,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,2226006,Marzo,2023,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,2337306,Mayo,2022,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,2430798,Mayo,2023,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,2552337,Noviembre,2022,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,2654430,Noviembre,2023,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,2787151,Octubre,2022,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,2898637,Octubre,2023,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,3043568,Septiembre,2022,Femenino
Clara,Ramirez,47,12505503-9,PlanVital,Técnico,17,3165310,Septiembre,2023,Femenino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,1267848,Abril,2023,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,1331240,Abril,2022,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,1384489,Agosto,2023,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,1453713,Agosto,2022,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,1511861,Diciembre,2021,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,1557216,Diciembre,2022,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,1619504,Diciembre,2023,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,1700479,Enero,2022,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,1768498,Enero,2023,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,1856922,Febrero,2022,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,1931198,Febrero,2023,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,2027757,Julio,2022,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,2108867,Julio,2023,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,2214310,Junio,2023,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,2325025,Junio,2022,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,2418026,Marzo,2022,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,2514747,Marzo,2023,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,2640484,Mayo,2022,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,2746103,Mayo,2023,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,2883408,Noviembre,2022,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,2998744,Noviembre,2023,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,3148681,Octubre,2022,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,3274628,Octubre,2023,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,3438359,Septiembre,2022,Masculino
Jorge,Diaz,37,9265756-8,Capital,Desarrollador,13,3575893,Septiembre,2023,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,1393905,Abril,2023,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,1463600,Abril,2022,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,1522144,Agosto,2023,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,1598251,Agosto,2022,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,1662181,Diciembre,2021,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,1712046,Diciembre,2022,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,1780527,Diciembre,2023,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,1869553,Enero,2022,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,1944335,Enero,2023,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,2041551,Febrero,2022,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,2123213,Febrero,2023,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,2229373,Julio,2022,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,2318547,Julio,2023,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,2434474,Junio,2023,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,2556197,Junio,2022,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,2658444,Marzo,2022,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,2764781,Marzo,2023,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,2903020,Mayo,2022,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,3019140,Mayo,2023,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,3170097,Noviembre,2022,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,3296900,Noviembre,2023,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,3461745,Octubre,2022,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,3600214,Octubre,2023,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,3780224,Septiembre,2022,Masculino
Jorge,Ramirez,58,1477132-7,Capital,Desarrollador,12,3931432,Septiembre,2023,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1082838,Abril,2023,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1136979,Abril,2022,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1182458,Agosto,2023,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1241580,Agosto,2022,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1291243,Diciembre,2021,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1329980,Diciembre,2022,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1383179,Diciembre,2023,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1452337,Enero,2022,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1510430,Enero,2023,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1585951,Febrero,2022,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1649389,Febrero,2023,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1731858,Julio,2022,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1801132,Julio,2023,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1891188,Junio,2023,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,1985747,Junio,2022,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,2065176,Marzo,2022,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,2147783,Marzo,2023,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,2255172,Mayo,2022,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,2345378,Mayo,2023,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,2462646,Noviembre,2022,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,2561151,Noviembre,2023,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,2689208,Octubre,2022,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,2796776,Octubre,2023,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,2936614,Septiembre,2022,Masculino
Luis,Rodriguez,43,21180508-8,Provida,Ingeniero,6,3054078,Septiembre,2023,Masculino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,1684672,Abril,2023,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,1768905,Abril,2022,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,1839661,Agosto,2023,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,1931644,Agosto,2022,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,2008909,Diciembre,2021,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,2069176,Diciembre,2022,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,2151943,Diciembre,2023,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,2259540,Enero,2022,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,2349921,Enero,2023,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,2467417,Febrero,2022,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,2566113,Febrero,2023,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,2694418,Julio,2022,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,2802194,Julio,2023,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,2942303,Junio,2023,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,3089418,Junio,2022,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,3212994,Marzo,2022,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,3341513,Marzo,2023,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,3508588,Mayo,2022,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,3648931,Mayo,2023,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,3831377,Noviembre,2022,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,3984632,Noviembre,2023,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,4183863,Octubre,2022,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,4351217,Octubre,2023,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,4568777,Septiembre,2022,Femenino
Lucia,Rodriguez,31,21165297-0,Habitat,Ingeniero,11,4751528,Septiembre,2023,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,1681770,Abril,2023,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,1765858,Abril,2022,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,1836492,Agosto,2023,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,1928316,Agosto,2022,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,2005448,Diciembre,2021,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,2065611,Diciembre,2022,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,2148235,Diciembre,2023,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,2255646,Enero,2022,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,2345871,Enero,2023,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,2463164,Febrero,2022,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,2561690,Febrero,2023,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,2689774,Julio,2022,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,2797364,Julio,2023,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,2937232,Junio,2023,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,3084093,Junio,2022,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,3207456,Marzo,2022,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,3335754,Marzo,2023,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,3502541,Mayo,2022,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,3642642,Mayo,2023,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,3824774,Noviembre,2022,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,3977764,Noviembre,2023,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,4176652,Octubre,2022,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,4343718,Octubre,2023,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,4560903,Septiembre,2022,Femenino
Maria,Rodriguez,28,1448970-0,PlanVital,Desarrollador,15,4743339,Septiembre,2023,Femenino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,1786191,Abril,2023,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,1875500,Abril,2022,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,1950520,Agosto,2023,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,2048046,Agosto,2022,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,2129967,Diciembre,2021,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,2193866,Diciembre,2022,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,2281620,Diciembre,2023,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,2395701,Enero,2022,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,2491529,Enero,2023,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,2616105,Febrero,2022,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,2720749,Febrero,2023,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,2856786,Julio,2022,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,2971057,Julio,2023,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,3119609,Junio,2023,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,3275589,Junio,2022,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,3406612,Marzo,2022,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,3542876,Marzo,2023,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,3720019,Mayo,2022,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,3868819,Mayo,2023,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,4062259,Noviembre,2022,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,4224749,Noviembre,2023,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,4435986,Octubre,2022,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,4613425,Octubre,2023,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,4844096,Septiembre,2022,Masculino
Luis,Sanchez,31,20303592-2,PlanVital,Desarrollador,20,5037859,Septiembre,2023,Masculino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,1352651,Abril,2023,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,1420283,Abril,2022,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,1477094,Agosto,2023,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,1550948,Agosto,2022,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,1612985,Diciembre,2022,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,1677504,Diciembre,2023,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,1761379,Enero,2022,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,1831834,Enero,2023,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,1923425,Febrero,2022,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,2000362,Febrero,2023,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,2100380,Julio,2023,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,2205399,Julio,2022,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,2293614,Junio,2022,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,2385358,Junio,2023,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,2504625,Marzo,2022,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,2604810,Marzo,2023,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,2735050,Mayo,2023,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,2871802,Mayo,2022,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,2986674,Noviembre,2022,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,3106140,Noviembre,2023,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,3261447,Octubre,2022,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,3391904,Octubre,2023,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,3561499,Septiembre,2022,Femenino
Ana,Diaz,54,14707201-4,PlanVital,Gerente,2,3703958,Septiembre,2023,Femenino
Luis,Perez,30,19388768-5,Modelo,Contador,3,1813430,Abril,2023,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,1904101,Abril,2022,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,1980265,Agosto,2023,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,2079278,Agosto,2022,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,2162449,Diciembre,2021,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,2227322,Diciembre,2022,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,2316414,Diciembre,2023,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,2432234,Enero,2022,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,2529523,Enero,2023,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,2655999,Febrero,2022,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,2762238,Febrero,2023,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,2900349,Julio,2022,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,3016362,Julio,2023,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,3167180,Junio,2023,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,3325539,Junio,2022,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,3458560,Marzo,2022,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,3596902,Marzo,2023,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,3776747,Mayo,2022,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,3927816,Mayo,2023,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,4124206,Noviembre,2022,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,4289174,Noviembre,2023,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,4503632,Octubre,2022,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,4683777,Octubre,2023,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,4917965,Septiembre,2022,Masculino
Luis,Perez,30,19388768-5,Modelo,Contador,3,5114683,Septiembre,2023,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,1245021,Abril,2023,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,1307272,Abril,2022,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,1359562,Agosto,2023,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,1427540,Agosto,2022,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,1484641,Diciembre,2021,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,1529180,Diciembre,2022,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,1590347,Diciembre,2023,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,1669864,Enero,2022,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,1736658,Enero,2023,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,1823490,Febrero,2022,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,1896429,Febrero,2023,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,1991250,Julio,2022,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,2070900,Julio,2023,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,2174445,Junio,2023,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,2283167,Junio,2022,Masculino
Pedro,Ramirez,35,5043640-3,Habitat,Técnico,5,2374493,Marzo,2022,Masculino
